index,inchikey,standard_smiles,scaffold,xhash,group_size
375,JGPQJFPUDOZNKQ-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)Nc4c(Cl)cccc4Cl)cc3)c2cc1OC,O=C(Nc1ccccc1)Nc1ccc(Oc2ccnc3ccccc23)cc1,065e6caece63a7d82fb33fc9ccee5b3ed4808d4e,1
376,JGRUAZVMJJCPHI-UHFFFAOYSA-N,COc1ccccc1NC(=O)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1,O=C(Nc1ccccc1)Nc1ccc(Oc2ccnc3ccccc23)cc1,f0756d8fc7548a989748cad13786f384f944d5c4,1
377,JGWQNUOAXFKYCO-UHFFFAOYSA-N,FC(F)(F)c1cc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)ccc1Cl,c1ccc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)cc1,fe9bcf821f5dc102d03fcc8eb276e97704d84633,1
378,JHZHLPIBCPQAJX-UHFFFAOYSA-N,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CC(O)C(O)C1,c1ccc(Oc2ccc(-c3cn(C4CCCC4)c4ncncc34)cc2)cc1,3c3c77bbe7c7b9eb62afbc90443f4b31fa5f02a1,1
379,JIMGURDGSPNGPQ-UHFFFAOYSA-N,c1ccc2c(c1)c(-c1cncc(-c3ccsc3)c1)cn2CCN1CCOCC1,c1ccc2c(c1)c(-c1cncc(-c3ccsc3)c1)cn2CCN1CCOCC1,d3742d98b6b061f38f18325992ad1b525055d11f,1
380,JIMHRVUJVAYWAR-UHFFFAOYSA-N,CNC(=O)c1cc(NCc2cnc(Nc3ccccn3)s2)c(F)cc1F,c1ccc(NCc2cnc(Nc3ccccn3)s2)cc1,2a58d6b85189e397d579c1f3e0054ceda1659ca0,1
381,JIQFOEIRNIDVOH-UHFFFAOYSA-N,O=C(Nc1ccccc1F)c1ccccc1NCc1ccc(F)cc1,O=C(Nc1ccccc1)c1ccccc1NCc1ccccc1,da5ca2c78e2bfec652adbe1268e06c8011d17005,1
382,JJEKRZADDFLKDS-UHFFFAOYSA-N,COCC(=O)Nc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,c1ccc(Nc2cncc(-c3cccnc3)n2)cc1,f1199d72af67e5e9b14cf6763efde4d8c62e740e,1
383,JJZLTUWEYURFJI-UHFFFAOYSA-N,Clc1cnc(Nc2ccccn2)s1,c1ccc(Nc2nccs2)nc1,f8e5f02349fdd2d0c004ac882691801cd8f7e78d,1
384,JLAIATWJFHZYCZ-UHFFFAOYSA-N,COc1ccc(-c2cc3c(NC(=O)N4CCCC4)ncnc3o2)cc1,O=C(Nc1ncnc2oc(-c3ccccc3)cc12)N1CCCC1,03b6743828fcb21226af68ecf2a4461e38c0ef48,1
385,JLROWURZPMPBKQ-UHFFFAOYSA-N,N#Cc1cnc(Nc2ccc(CCO)cc2)nc1-c1ccc(S(N)(=O)=O)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,d6e8ec04817229ac96bceda8a8a5b2e45383a3eb,1
386,JMBRSOSTPISLLH-UHFFFAOYSA-N,COc1ccc(Cl)c(Nc2ncnc3cc(OCCN4CCCC4)cc(OC(C)C)c23)n1,c1ccc(Nc2ncnc3cc(OCCN4CCCC4)ccc23)nc1,f42bc1f2c5f85404d365abd1478aae0743c361cb,1
387,JMXMUMZQKWJUAV-UHFFFAOYSA-N,COc1ccc(NC(=O)Nc2ccc(Sc3ccnc4cc(OC)c(OC)cc34)cc2)cc1,O=C(Nc1ccccc1)Nc1ccc(Sc2ccnc3ccccc23)cc1,df0112a8c6dd82a762e5cd698d3b3480d9f48d4d,1
388,JNJLFISRSZHOHY-UHFFFAOYSA-N,Clc1ccc2[nH]c(-c3ccccc3Cn3ccc4cnccc43)nc2c1,c1ccc(-c2nc3ccccc3[nH]2)c(Cn2ccc3cnccc32)c1,92393d1edf80e21a4315f3790d731ae2f0fe465e,1
389,JODPSFDUTOWDBO-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccccc1Cn1ccc2cnccc21,O=C(Nc1ccccc1)c1ccccc1Cn1ccc2cnccc21,5b51401c37e7ab18962bfa620cb773c1ce0621fc,1
390,JOOCYOYATLAZKH-UHFFFAOYSA-N,CN(C)CCNC(=O)c1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,c1ccc(Nc2cncc(-c3cccnc3)n2)cc1,ca8acc93d188d2078e9600ea14eebeef7ea10c44,1
391,JPWAQYSLKMIFOO-UHFFFAOYSA-N,O=c1cc(-c2ccn3c(-c4ccccc4)cnc3c2)ccn1CCCN1CCCCC1,O=c1cc(-c2ccn3c(-c4ccccc4)cnc3c2)ccn1CCCN1CCCCC1,26dc12d7422dce9a34b65a090fbe99327c62c5e5,1
392,JPWOUJQSSZSAEC-UHFFFAOYSA-N,COCCN(Cc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cccc(C)c1,O=C(NCc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCNCC4)ccc2-3)s1)Nc1ccccc1,5e671efad37edf7c9ebff4a413875b2004a0fc59,1
393,JQGASLBEEIHLKK-UHFFFAOYSA-N,c1ccc2c(c1)c(-c1cncc(-c3ccsc3)c1)cn2CCN1CCCCC1,c1ccc2c(c1)c(-c1cncc(-c3ccsc3)c1)cn2CCN1CCCCC1,b763faa6b7305bc3f19a2d9a28f40192ecdb94c0,1
394,JQSZIQAUXOKNJP-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncccc1-c1ccncn1,O=C(Nc1ccccc1)c1cccc(Nc2ncccc2-c2ccncn2)c1,65a8646d629b1569f8786c205a993d07ab3b1739,1
395,JRNCQPTXPIPDSZ-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(Nc3ccccc3)ncc2c1,O=C(Nc1ccccc1)c1cccc(-c2ccc3nc(Nc4ccccc4)ncc3c2)c1,b2b60a80ae4e689d697c49bd3ce6b7263febe82b,1
396,JSBWUZHJTTWGOO-UHFFFAOYSA-N,C=c1c(Cl)c(C)[nH]c1=Cc1c(O)[nH]c2ccccc12,C=c1cc[nH]c1=Cc1c[nH]c2ccccc12,4fb8c46fc849289df7e46f062b37036167e1fb07,1
397,JTIZQZSOCSALNJ-UHFFFAOYSA-N,c1ccc(Oc2cccc(Nc3ncc(-c4ccccc4)o3)c2)cc1,c1ccc(Oc2cccc(Nc3ncc(-c4ccccc4)o3)c2)cc1,ab3ac6abb9a41f6248b5d51892b4223c018e3e17,1
398,JUPMOGJCVRJIHK-UHFFFAOYSA-N,COc1cccc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,ed8117006892443aaf9c3aa729709220d8f65d45,1
399,JVLZPWRUQPAZFP-UHFFFAOYSA-N,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1Cn1ccc2ncnc-2c1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1Cn1ccc2ncnc-2c1,b59b65c66060fcdeb0411eadff49f7a559f9b7c5,1
400,JVPRKVYXSKAMGM-UHFFFAOYSA-N,Cn1cnc(NCc2ccncc2)c1-c1nnc(Nc2ccc(Cl)c(C(F)(F)F)c2)o1,c1ccc(Nc2nnc(-c3[nH]cnc3NCc3ccncc3)o2)cc1,80488922f7906bca64e5534abb49f23de907f701,1
401,JWXOLXZYHPKDLX-YHBQERECSA-N,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)Nc1ccccc1,O=C(Nc1ccccc1)Nc1ccc(-c2nn(C3CCC(N4CCNCC4)CC3)c3ncncc23)cc1,96964c3e49a464bef9149a3000236782057d003f,1
402,JXYOUGHKVXLLSK-UHFFFAOYSA-N,N#Cc1cnc(Nc2ccc(CCO)cc2)nc1-c1ccc(Br)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,a62b16850373feb56564648bb5effaa6ae3e28fc,1
403,JYAHZCJXHOFSSE-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccccc1Cn1ccc2cnccc21,O=C(Nc1ccccc1)c1ccccc1Cn1ccc2cnccc21,d24f1d87ae27a913d45476e3647c4221bb6ea07b,1
404,JYMFGIUOAGXDFP-UHFFFAOYSA-N,Cc1ccccc1NC(=O)Nc1ccc(-c2csc3ccnc(N)c23)cc1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ccncc23)cc1,7dd1ff26771c9002d35ec82f9b79f1acfd6aca68,1
405,KADQEUOYNAPXRD-UHFFFAOYSA-N,COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)ccc2[nH]1,O=C(Nc1ccccc1)Nc1ccc(Oc2ccc3[nH]cnc3c2)cc1,046a543b2f8fcc7cdf65f98735d41e57919b35d6,1
406,KAHWLQUVZACQGS-UHFFFAOYSA-N,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc32)cc1,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc32)cc1,86af9cd3655d4eec83c0fc0f4d917e02c994ad18,1
407,KASGWSVWRRHWBU-UHFFFAOYSA-N,Cc1[nH]nc2sc(C(=O)NCc3ccccc3)cc12,O=C(NCc1ccccc1)c1cc2c[nH]nc2s1,765b4cd53425ce1a0e961c0749bc42890e93628f,1
408,KBJVFZCXZGSCFO-UHFFFAOYSA-N,COC(=O)Nc1nc2cc(Sc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)ccc2[nH]1,O=C(Nc1ccccc1)Nc1ccc(Sc2ccc3[nH]cnc3c2)cc1,dfe0776525035e403a3afe48a23ca47b7222b88e,1
409,KBNYAHIDLSFPOR-UHFFFAOYSA-N,CCOC(=O)c1cn2ncnc(Nc3ccc(C)c(O)c3)c2c1OCC,c1ccc(Nc2ncnn3cccc23)cc1,fdb9932128a29c2848fb712ae876b7acc95c7a78,1
410,KCJAPLFLYYZXFD-UHFFFAOYSA-N,COC(=O)Nc1nc2cc(Oc3ccc(CC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)ccc2[nH]1,O=C(Cc1ccc(Oc2ccc3[nH]cnc3c2)cc1)Nc1ccccc1,26504d2e51af6acab7344472291f36a1ec1b7755,1
411,KDKUVYLMPJIGKA-UHFFFAOYSA-N,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,O=C(c1ccccc1)n1cnc(Nc2ccccc2)n1,baa13b30591442591728f57a3bc88797fd22c9e6,1
412,KEAIZNUXWMQAGK-UHFFFAOYSA-N,COc1ccc(-c2cnc3c(-c4cccnc4)cnn3c2)cc1,c1ccc(-c2cnc3c(-c4cccnc4)cnn3c2)cc1,0e578c0d8bcc408c8cb8d65c1999ab9862aaf587,1
413,KEVIBYPXNNBPSR-UHFFFAOYSA-N,CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,9886011725ae945ec77958f27d06fa6ebc97d457,1
414,KFBJPQREQLLUNY-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2scnc2CCc2cnoc2)c(F)c1,O=C(Nc1ccccc1)c1scnc1CCc1cnoc1,e6965168f8764b01c5bcbca74b7807082f10b565,1
415,KFTMVTIGPSUBNA-UHFFFAOYSA-N,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Oc5ccccc5)s4)n[nH]c2-3)CC1,O=C(NCc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCNCC4)ccc2-3)s1)Oc1ccccc1,04910227a064c369c1710cba470d449ba661dbae,1
416,KGUBPBXMEHAZKB-UHFFFAOYSA-N,CNc1nccc(-c2cccnc2Oc2cc(C(=O)Nc3cc(C4CCCCC4)ccc3OC)ccc2C)n1,O=C(Nc1cccc(C2CCCCC2)c1)c1cccc(Oc2ncccc2-c2ccncn2)c1,fc9bbeec1e48bcfa5346392881335decc6145826,1
417,KGVVWWXTGNZBAX-UHFFFAOYSA-N,Cc1cccc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)c1,c1ccc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)cc1,f0b1bf594ecb6b07a133eee922ee5d6a66d0816a,1
418,KHIGYHIMVWQYPO-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN(C)C)c4[nH]nc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3[nH]ncc23)cc1,ef9f567b98e3d7f8a2e5ddc992a4489a406651ea,1
419,KHMGHCIGLDWGQP-UHFFFAOYSA-N,CN(C)CCn1cc(-c2cncc(-c3ccsc3)c2)c2ccccc21,c1ccc2c(-c3cncc(-c4ccsc4)c3)c[nH]c2c1,9c73b0f5c21780434ac3f9ca7208a5d9d840f8e5,1
420,KHTDSZMAQWJNOT-UHFFFAOYSA-N,C=c1cc(C)[nH]c1=Cc1c(-c2ccccc2)[nH][nH]c1=O,C=c1cc[nH]c1=Cc1c(-c2ccccc2)[nH][nH]c1=O,b7035ac85cd21f1f2997907812d36eee3c64a825,1
421,KISSVOWSNQEXSF-UHFFFAOYSA-N,O=C(Nc1ccc(Br)cc1)c1ccccc1Cn1ccc2ncnc-2c1,O=C(Nc1ccccc1)c1ccccc1Cn1ccc2ncnc-2c1,89f963c53ef8bb8d49a59affc9a7a3436515a9db,1
422,KITMUODNINZYCA-UHFFFAOYSA-N,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4cccs4)n[nH]c2-3)CC1,c1csc(-c2n[nH]c3c2Cc2cc(CN4CCNCC4)ccc2-3)c1,ed13f32fb9e81694e35221b2c18444cc1f8e84bf,1
423,KIWKXIDEBINNAK-UHFFFAOYSA-N,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,c1ccc(Nc2ncnc3cc(OCC4CCNCC4)ccc23)cc1,7395560f4ed0001085f2e5ed3ab0aa9af79bd784,1
424,KIXJPVWFCZCXOL-UHFFFAOYSA-N,Nc1ncnc2snc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,O=C(Nc1ccccc1)Nc1ccc(-c2nsc3ncncc23)cc1,08d09fb8ae1724c142721c647eb3a192c8855dfb,1
425,KJIQOAPOQQAKNT-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(Br)c4[nH]nc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3[nH]ncc23)cc1,5fb97d9351e2fba71962d0b16d14782416b46a70,1
426,KKAIKKAIYIYIEA-UHFFFAOYSA-N,CC(C)c1ccc(NC(=O)c2scnc2CCc2cnoc2)cc1,O=C(Nc1ccccc1)c1scnc1CCc1cnoc1,743983beeef1424168d16d9948a0476c69596dab,1
427,KKYWVNPRFIJNKB-UHFFFAOYSA-N,Nc1ncnc2c1c(-c1cccc(Cl)c1)cn2-c1ccccc1,c1ccc(-c2cn(-c3ccccc3)c3ncncc23)cc1,8514766452d3cde281abf2e44acd9507c43d7c8d,1
428,KLMWNHGQBUQQJM-UHFFFAOYSA-N,CC(C)c1ccc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)cc1,c1ccc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)cc1,f509aa542db86d2291221dcee063cd4028b38f15,1
429,KLNVGLIZGCKXCE-UHFFFAOYSA-N,N#Cc1cnc(Nc2ccccc2)nc1-c1ccccc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,626e5bace249b04ab780b92e90d1358e7c68bf95,1
430,KMJZFTBUZRLKGT-UHFFFAOYSA-N,COc1ccc(-c2ccc3c(C=c4[nH]c5c(c4=CCC(=O)O)CCCC5)c(O)[nH]c3c2)cc1,C=c1c2c([nH]c1=Cc1c[nH]c3cc(-c4ccccc4)ccc13)CCCC2,667f5dbff689a9cd8e0fc282151a116485fa38f2,1
431,KMNCFOUKJYOZIF-KRWDZBQOSA-N,CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@@H]5CCCN5C)c4)nc3c2)ccn1,c1cc(Nc2nc3cc(Oc4ccncc4)ccc3o2)cc(OCC2CCCN2)c1,5e9081d67dc20fa5ff479fa5c9f5b8a5691d6f99,1
432,KNAJKXGUAHBQTI-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,c1ccc(Nc2ncnc3cc(OCC4CCNCC4)ccc23)cc1,e31e89036e054c00f41a9e417f2096f87586955f,1
433,KNDIBTBKZBMNBL-UHFFFAOYSA-N,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c(Cl)n2C1CCCC1,c1ccc(Oc2ccc(-c3cn(C4CCCC4)c4ncncc34)cc2)cc1,33784c5af7a5c71b2d8cc00fa70a359cc68dc1b3,1
434,KNKIKEKAVNITNK-UHFFFAOYSA-N,Cc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cccc(F)c2)cc1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,6aa8f63cf76584a6c76ed2c2a655351b349a40fd,1
435,KNWXVPAOUWNWFO-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)c(Cl)c1)c1scnc1CCc1cnoc1,O=C(Nc1ccccc1)c1scnc1CCc1cnoc1,c22df729dcf33e54fbfb7e64477e6768658a94c0,1
436,KNXNQDZKPNJJEY-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3c(Cc4cccnc4)sc4ncnc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2c(Cc3cccnc3)sc3ncncc23)cc1,7ff61b552cbbe1b8a4428fc17498a0f109c6df95,1
437,KOFGCEDKGQUYDQ-UHFFFAOYSA-N,COc1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,c1ccc(-c2cn(-c3ccccc3)c3ncncc23)cc1,26a72d937d600a373257cd2c51cf4ad22d1dd499,1
438,KOJNZGHIASJHCV-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4cccs4)c3)o2)c1,c1ccc(Nc2ncc(-c3cccc(-c4cccs4)c3)o2)cc1,99046328fa6c2d3253113c280896ab9300482921,1
439,KOOCDLWQCUGJSQ-UHFFFAOYSA-N,Cc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,a49e9c1f8a09aaa7b092d21ba3380046b1c36497,1
440,KOQBRNKLIOXEMJ-UHFFFAOYSA-N,c1ccc(-c2ccn3c(-c4cnsc4)cnc3c2)cc1,c1ccc(-c2ccn3c(-c4cnsc4)cnc3c2)cc1,3f6b7889983c6f2835f4cab04ad3596e66813af7,1
441,KOXXIOJJABCMDV-UHFFFAOYSA-N,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)Nc3ccccc3)cc2)cc1,O=C(Nc1ccccc1)Nc1ccc(-c2c(-c3ccccc3)oc3ncncc23)cc1,809b7054cc4702404f6c8a8895a58fab0e1fbdac,1
442,KOZFSFOOLUUIGY-BLIZRMSTSA-N,COC(=O)[C@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,05aaca28f0e680a67dfd0577aac91d513027f5ce,3
443,KOZFSFOOLUUIGY-IYYJOCMQSA-N,COC(=O)[C@]1(O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,05aaca28f0e680a67dfd0577aac91d513027f5ce,3
444,KOZFSFOOLUUIGY-SOLYNIJKSA-N,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,05aaca28f0e680a67dfd0577aac91d513027f5ce,3
445,KPAZXOYZAVJDJL-UHFFFAOYSA-N,C=c1c(C(=O)NCCN2CCOCC2)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(F)cc12,C=c1c(C(=O)NCCN2CCOCC2)c[nH]c1=Cc1c[nH]c2ccccc12,c04bdcc058ee7e738c6c7f314003719020f67f1b,1
446,KPNHRZBBKFZVMF-UHFFFAOYSA-N,CCOC(=O)c1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,c1ccc(-c2cn(-c3ccccc3)c3ncncc23)cc1,dd677c45da36935bdc90d1b05aa9a4248622d44f,1
447,KQCBMFNKIZAQSF-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(Cl)c4Cl)cc3)c2cc1OC,O=C(Nc1ccccc1)Nc1ccc(Oc2ccnc3ccccc23)cc1,cb67d11ef90c2815fb67d4e1aeab4877c970ad8d,1
448,KQEHWOWUWGAOSR-UHFFFAOYSA-N,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,c1ccc(Nc2ncnc3cc(OCC4CCNCC4)ccc23)cc1,05a105279a34022d8a34925630f7ec7ce0f28255,1
449,KQGGYFMDSOEHOC-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccccc2Cn2ccc3ncnc-3c2)c(F)c1,O=C(Nc1ccccc1)c1ccccc1Cn1ccc2ncnc-2c1,15fe53a9c3726c2e8861f380d40f12e70c2c0469,1
450,KQGLDTAXKYVAST-UHFFFAOYSA-N,CC(C)c1ccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)cc1,c1ccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)cc1,bb679c0532ad30ef4a290dfefd9d1bb0829dd8d8,1
451,KQWCGDXCRBTZJV-UHFFFAOYSA-N,CNc1ncc2cc(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccc4N4CCN(C)C4=O)ccc3C)ccc2n1,O=C(Nc1ccccc1N1CCNC1=O)c1cccc(-c2ccc3ncncc3c2)c1,e3d7cbce94d660f36658bdc1d8e752a2a583f0f0,1
452,KQWTXAWKBUUOMU-UHFFFAOYSA-N,Cc1ccsc1C(=O)n1nc(Nc2ccc(S(N)(=O)=O)cc2)nc1N,O=C(c1cccs1)n1cnc(Nc2ccccc2)n1,747a5dc8254058f818a77f3c29f32873dd4ede52,1
453,KRAIQVKNMMQTGK-UHFFFAOYSA-N,COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4cc(F)ccc4F)cc3)ccc2[nH]1,O=C(Nc1ccccc1)Nc1ccc(Oc2ccc3[nH]cnc3c2)cc1,2efc5996a3cd372cb709127a22c6e209f340aad6,1
454,KRYULLMPWHIEHI-UHFFFAOYSA-N,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,c1ccc(Oc2ccc(-c3cn(C4CCCC4)c4ncncc34)cc2)cc1,2d993dfcfa235842b8794289db447e5052141a45,1
455,KSAXJVKDBCJSHB-UHFFFAOYSA-N,Nc1nccc2scc(-c3ccc(NC(=O)NC4CCCC4)cc3)c12,O=C(Nc1ccc(-c2csc3ccncc23)cc1)NC1CCCC1,def1c230ceb9debda8560c6ee17ef5c9616a7f80,1
456,KSEOVHZSVHYNMT-UHFFFAOYSA-N,Cc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2ccccc2Cl)cc1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,a411a11675c8f81c8c5ea6fb4e9d1bb7ba2c7b30,1
457,KSRRDMNDIFXTLU-UHFFFAOYSA-N,O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1Cn1ccc2ncnc-2c1,O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1Cn1ccc2ncnc-2c1,7fc153895fd0662622ee7ab86cdf991175466c7e,1
458,KTQYQHLIMZOBSM-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3noc4ncnc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2noc3ncncc23)cc1,cbde161dec3c2849d93167aa18b6a830e1fe189b,1
459,KVVDESNDSYIREX-UHFFFAOYSA-N,CC(O)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,2cb1876b4e9ebdade9b2ba04227532490728e85c,1
460,KWBVYWZQUCAOBE-UHFFFAOYSA-N,O=C(Nc1ccc(-c2ccccc2)cc1)c1scnc1CCc1ccncc1,O=C(Nc1ccc(-c2ccccc2)cc1)c1scnc1CCc1ccncc1,2f2e102dfc90536706d09a81ccbe07aac6f38ae8,1
461,KWHMNEURGOHDLA-UHFFFAOYSA-N,Cc1cc(C)cc(NC(=O)NCc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,O=C(NCc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCNCC4)ccc2-3)s1)Nc1ccccc1,11c708fd3b2a70a6539b547902800fc2290ad3ad,1
462,KXCIGZYAUKVOFP-UHFFFAOYSA-N,COc1cccc(Nc2ncc(-c3ccccc3)s2)n1,c1ccc(-c2cnc(Nc3ccccn3)s2)cc1,d24fc15097039cba0c85ce63d5d67510c767514a,1
463,KXEMINRANVTICS-WOJBJXKFSA-N,COc1ccc(N2Cc3cnc(Nc4ccc(F)cc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,O=C1N(c2ccccc2)Cc2cnc(Nc3ccccc3)nc2N1C1CCCC1,59a091fd1ba7fe15d0736a70aa395674a152dac4,1
464,KXGDFWCVWBJGLV-UHFFFAOYSA-N,CC(=O)N1CCN(c2nccc(Nc3ncc(C#N)s3)n2)CC1,c1cc(Nc2nccs2)nc(N2CCNCC2)n1,2c39855ac228aeb5e93bfbba8ea93dfb47739684,1
465,KXGKWKJLQVNQML-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4C)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3[nH]ncc23)cc1,0c9e061cfcc3fab8c4f4ff63cddb88d97b58e6cf,1
466,KYFBCCFETUJZBH-UHFFFAOYSA-N,C=c1c(CCC(=O)O)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(C(=O)O)cc12,C=c1cc[nH]c1=Cc1c[nH]c2ccccc12,3f0ef9036953fa8180c3854d492e5d48174ede95,1
467,KZNKDZFOFKKZEW-UHFFFAOYSA-N,CCc1sc2ncnc(N)c2c1-c1ccc(NC(=O)NC2CCCCC2)cc1,O=C(Nc1ccc(-c2csc3ncncc23)cc1)NC1CCCCC1,91ed2c24816c653b6e885b16e1adce293e60b2d4,1
